gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01665	NA	298.735	-0.416	0.135	0.0113
CNAG_01666	NA	1966.517	0.134	0.1	0.3399
CNAG_01667	COQ2	762.944	-0.492	0.108	7.209e-5
CNAG_01668	NA	221.394	-0.769	0.16	2.404e-5
CNAG_01669	NA	165.006	0.056	0.16	0.8411
CNAG_01670	NA	369.077	-0.148	0.139	0.4668
CNAG_01671	NA	21.067	0.137	0.394	0.8402
CNAG_01672	NA	10.791	0.564	0.561	0.4973
CNAG_01673	NA	357.16	-0.145	0.122	0.4074
CNAG_01674	NA	29.867	1.173	0.354	0.005791
CNAG_01675	NA	107.904	0.368	0.194	0.1499
CNAG_01676	NA	362.734	-0.335	0.124	0.02922
CNAG_01677	NA	1225.672	0.172	0.119	0.296
CNAG_01678	NHA1	744.732	0.159	0.102	0.2537
CNAG_01679	NA	2511.197	-0.182	0.098	0.1615
CNAG_01680	NA	7.406	-0.777	0.655	0.407
CNAG_01681	FCY2	226.288	-0.676	0.163	3.796e-4
CNAG_01682	NA	1643.424	-0.301	0.097	0.01076
CNAG_01683	STL1	4547.925	-0.969	0.084	1.401e-28
CNAG_01686	NA	238.438	0.676	0.143	3.571e-5
CNAG_01687	NA	512.194	-0.255	0.116	0.08756
CNAG_01688	NA	678.815	-0.532	0.108	1.405e-5
CNAG_01689	NA	50.217	1.025	0.298	0.003987
CNAG_01690	NA	57.26	0.638	0.258	0.04932
CNAG_01691	NA	244.602	-0.144	0.146	0.5077
CNAG_01692	UBA3	618.199	0.038	0.112	0.8449
CNAG_01693	NA	201.811	-0.281	0.178	0.2474
CNAG_01694	NA	216.063	-0.02	0.153	0.9444
CNAG_01695	NA	73.641	0.612	0.248	0.0508
CNAG_01696	NA	777.42	0.113	0.106	0.4686
CNAG_01697	CSN1201	359.414	0.059	0.137	0.7993
CNAG_01698	NA	200.776	-0.241	0.16	0.2732
CNAG_01699	NA	82.172	0.19	0.216	0.5666
CNAG_01701	NA	280.922	-0.109	0.132	0.5912
CNAG_01702	NA	149.584	-2.115	0.207	3.994e-22
CNAG_01703	NA	133.442	0.111	0.169	0.6778
CNAG_01704	IRK6	5286.512	-0.173	0.102	0.2054
CNAG_01706	NA	32.446	0.313	0.336	0.5369
CNAG_01707	CRG3	947.565	0.126	0.098	0.3682
CNAG_01708	GAT7	137.028	0.015	0.168	0.9624
CNAG_01709	NA	1296.649	-0.179	0.095	0.1508
CNAG_01710	NA	28.536	0.628	0.348	0.1744
CNAG_01711	NA	1008.52	0.523	0.129	5.044e-4
CNAG_01712	NA	176.356	-0.365	0.155	0.06359
CNAG_01713	NA	2813.522	-0.43	0.131	0.006445
CNAG_01714	NA	56.353	-0.011	0.259	0.9819
CNAG_01715	NA	669.933	-0.422	0.113	0.001641
CNAG_01716	NA	311.387	-0.071	0.134	0.7475
CNAG_01717	NA	802.264	-0.279	0.116	0.0574
CNAG_01718	NA	166.683	0.556	0.161	0.003807
CNAG_01719	NA	49.841	0.43	0.266	0.2316
CNAG_01720	VPS23	117.713	0.406	0.18	0.07913
CNAG_01721	HEM3	1285.545	-0.325	0.095	0.004308
CNAG_01722	NA	357.402	0.208	0.125	0.2186
CNAG_01723	NA	181.155	-0.313	0.156	0.1251
CNAG_01725	NA	148.175	0.357	0.166	0.09427
CNAG_01726	NA	319.347	-0.341	0.136	0.04484
CNAG_01727	NA	25831.928	0.599	0.118	7.709e-6
CNAG_01728	NA	402.778	0.156	0.122	0.3678
CNAG_01729	NA	479.252	-0.384	0.115	0.005622
CNAG_01730	STE7	76.09	-0.638	0.226	0.02228
CNAG_01731	NA	340.536	-0.207	0.135	0.2614
CNAG_01732	NA	377.506	0.302	0.124	0.05515
CNAG_01733	NA	2805.167	-0.319	0.355	0.5547
CNAG_01734	NA	563.64	0.009	0.106	0.9649
CNAG_01735	NA	5170.044	-0.422	0.261	0.2316
CNAG_01736	NA	2164.485	0.007	0.099	0.9711
CNAG_01737	ERG25	1042.127	-0.332	0.124	0.03072
CNAG_01738	NA	397.433	-0.062	0.118	0.7496
CNAG_01739	NA	379.791	0.32	0.126	0.04251
CNAG_01740	CDC12	388.824	-0.337	0.13	0.03726
CNAG_01741	NA	134.086	0.111	0.172	0.6866
CNAG_01742	AQY1	39.389	0.903	0.309	0.01711
CNAG_01743	NA	239.186	0.931	0.148	1.487e-8
CNAG_01744	HAD1	2125.554	-0.718	0.095	3.18e-12
CNAG_01745	NA	1468.292	-1.019	0.094	5.804e-25
CNAG_01746	NA	138.977	0.615	0.191	0.007684
CNAG_01749	NA	299.364	-0.06	0.132	0.7873
CNAG_01750	NA	3920.511	1.829	0.098	3.7269999999999996e-74
CNAG_01751	NA	321.635	0.806	0.142	3.991e-7
CNAG_01752	NA	2914.037	-0.219	0.106	0.1113
CNAG_01753	NA	517.985	0.371	0.116	0.008205
CNAG_01754	NA	275.685	-0.074	0.157	0.7794
CNAG_01755	NA	491.2	-0.325	0.119	0.02858
CNAG_01756	NA	357.874	-0.26	0.136	0.1472
CNAG_01758	PGU1	26.303	0.575	0.384	0.2755
CNAG_01759	NA	21.387	0.486	0.426	0.4275
CNAG_01760	NA	125.136	0.215	0.18	0.402
CNAG_01761	NA	6746.632	0.431	0.093	5.212e-5
CNAG_01763	NA	122.871	0.212	0.18	0.4118
CNAG_01764	NA	138.244	0.271	0.173	0.2512
CNAG_01765	NA	241.166	-0.192	0.137	0.3128
CNAG_01768	NA	929.079	-0.197	0.099	0.1304
CNAG_01769	NA	75.735	-0.543	0.222	0.05281
CNAG_01770	NA	1030.587	-0.181	0.098	0.1627
CNAG_01771	NA	809.09	-0.027	0.105	0.8814
CNAG_01772	NA	349.192	-0.545	0.13	3.056e-4
CNAG_01773	NA	197.286	-0.168	0.157	0.4626
CNAG_01776	NA	57.413	0.227	0.271	0.5879
CNAG_01777	NA	272.618	0.261	0.144	0.1715
CNAG_01778	NA	607.219	0.424	0.111	0.001219
CNAG_01779	NA	314.288	0.059	0.156	0.8231
CNAG_01780	NA	602.539	-0.424	0.108	8.108e-4
CNAG_01781	NA	933.023	0.346	0.112	0.01075
CNAG_01787	NA	41.167	0.454	0.306	0.2813
CNAG_01788	NA	417.132	-0.194	0.123	0.2474
CNAG_01789	NA	583.182	-0.059	0.12	0.7663
CNAG_01790	NA	191.583	0.066	0.153	0.7969
CNAG_01791	NA	721.13	0.269	0.105	0.04135
CNAG_01792	NA	251.723	-0.058	0.145	0.8145
CNAG_01793	NA	99.329	0.043	0.198	0.8994
CNAG_01794	NA	120.454	0.522	0.187	0.02364
CNAG_01795	NA	298.066	0.007	0.163	0.9819
CNAG_01796	NA	730.197	1.293	0.286	8.537e-5
CNAG_01797	NA	1048.472	-0.249	0.114	0.09087
CNAG_01798	NA	270.807	-0.151	0.132	0.4289
CNAG_01799	NA	4053.226	-0.076	0.103	0.6347
CNAG_01800	NA	1492.31	-0.275	0.12	0.07197
CNAG_01801	NA	11.649	-0.804	0.564	0.3039
CNAG_01802	NA	380.131	0.253	0.156	0.2316
CNAG_01803	NA	60.146	-0.149	0.25	0.7134
CNAG_01806	NA	0	NA	NA	NA
CNAG_01807	UPF1	989.522	-0.191	0.113	0.2073
CNAG_01808	NA	1317.33	-0.191	0.094	0.1189
CNAG_01809	NA	546.011	0.221	0.128	0.1994
CNAG_01810	NA	154.71	-0.426	0.178	0.05847
CNAG_01811	NA	1298.324	0.181	0.111	0.2299
CNAG_01812	NA	3455.615	-0.418	0.086	1.966e-5
CNAG_01813	NA	8080.003	-0.051	0.096	0.7483
CNAG_01814	NA	159.909	-0.08	0.176	0.7879
CNAG_01815	NA	223.385	-0.156	0.146	0.4628
CNAG_01816	NA	59.893	-0.56	0.261	0.09751
CNAG_01817	NA	420.016	-0.089	0.117	0.6268
CNAG_01818	NA	569.491	0.102	0.108	0.5293
CNAG_01819	NA	406.239	-0.305	0.126	0.05549
CNAG_01820	PYK1	3002.811	-0.109	0.112	0.5122
CNAG_01821	NA	586.858	0.132	0.129	0.4861
CNAG_01822	NA	798.353	-0.171	0.138	0.3871
CNAG_01823	INM1	457.821	0.191	0.114	0.2115
CNAG_01824	NA	336.368	0.337	0.126	0.03164
CNAG_01825	NA	93.912	0.04	0.208	0.9113
CNAG_01826	NA	93.897	-0.318	0.202	0.2482
CNAG_01827	NA	11.687	-0.962	0.519	0.1611
CNAG_01828	NA	164.344	-0.29	0.157	0.1631
CNAG_01832	NA	107.039	0.152	0.209	0.641
CNAG_01833	NA	1272.742	-0.369	0.101	0.001938
CNAG_01834	NA	509.311	0.094	0.113	0.5876
CNAG_01835	NA	248.788	0.371	0.144	0.03963
CNAG_01837	NA	404.906	-0.336	0.118	0.02137
CNAG_01839	ESS1	426.462	0.321	0.122	0.03427
CNAG_01840	TUB1	8023.125	-0.319	0.085	0.001568
CNAG_01841	GLN3	23.635	1.08	0.402	0.03072
CNAG_01842	NA	582.185	-0.191	0.117	0.2275
CNAG_01843	NA	949.141	-0.002	0.141	0.9943
CNAG_01844	NA	104.401	-0.057	0.214	0.8789
CNAG_01845	PKC1	807.443	-0.183	0.099	0.1652
CNAG_01846	NA	66.407	0.465	0.256	0.1705
CNAG_01847	NA	46.863	0.491	0.272	0.1747
CNAG_01848	NA	741.918	0.396	0.102	9.256e-4
CNAG_01849	NA	35.232	0.887	0.313	0.0215
CNAG_01850	TCO1	564.211	-0.226	0.136	0.2194
CNAG_01851	NA	1.746	0.315	1.436	0.8994
CNAG_01852	NA	770.756	-0.233	0.101	0.07009
CNAG_01853	NA	589.36	0.015	0.113	0.9435
CNAG_01854	NA	6285.684	-0.448	0.119	0.001322
CNAG_01855	NA	461.95	0.293	0.118	0.04915
CNAG_01856	NA	77.825	0.086	0.215	0.8145
CNAG_01857	NA	8.647	0.22	0.594	0.8286
CNAG_01858	HOB2	12.733	0.035	0.555	0.9734
CNAG_01859	NA	304.767	0.126	0.154	0.5957
CNAG_01860	NA	98.004	0.195	0.203	0.5214
CNAG_01861	NA	372.038	0.272	0.126	0.09427
CNAG_01862	NA	21.898	0.523	0.399	0.3533
CNAG_01863	SNF2	1135.851	-0.168	0.109	0.2609
CNAG_01864	NDX5	258.204	0.42	0.136	0.01075
CNAG_01865	NA	68.047	0.097	0.244	0.8136
CNAG_01866	NA	167.514	0.307	0.166	0.1625
CNAG_01867	NA	361.739	-0.012	0.128	0.9614
CNAG_01868	NA	284.955	0.474	0.147	0.007496
CNAG_01869	NA	131.815	-0.303	0.177	0.2
CNAG_01870	NA	1464.752	0.092	0.12	0.6222
CNAG_01871	NA	525.517	0.04	0.111	0.8323
CNAG_01872	CTR2	504.856	0.27	0.13	0.108
CNAG_01873	NA	7.307	0.74	0.724	0.4874
CNAG_01874	NA	724.182	-0.38	0.116	0.006335
CNAG_01875	NA	274.243	0.398	0.154	0.03791
CNAG_01876	NA	154.418	0.138	0.166	0.5912
CNAG_01877	GUA1	2924.633	-0.396	0.091	1.596e-4
CNAG_01878	NA	237.877	0.147	0.168	0.5669
CNAG_01879	NA	201.123	0.395	0.151	0.03545
CNAG_01880	NA	333.721	0.084	0.127	0.6778
CNAG_01881	NA	1807.511	-0.069	0.094	0.6364
CNAG_01882	NA	255.341	0.08	0.145	0.7352
CNAG_01883	GAT8	31.391	0.052	0.331	0.9301
CNAG_01884	NA	24699.672	-0.494	0.112	1.388e-4
CNAG_01885	CID14	274.601	-0.133	0.135	0.5081
CNAG_01886	NA	300.213	-0.269	0.151	0.1802
CNAG_01889	NA	95.081	0.284	0.211	0.3357
CNAG_01890	MET6	20683.511	-0.763	0.126	5.464e-8
CNAG_01891	NA	252.952	0.071	0.137	0.7538
CNAG_01892	NA	255.625	0.358	0.137	0.03599
CNAG_01893	NA	126.419	0.381	0.176	0.09313
CNAG_01894	NA	326.522	-0.279	0.126	0.08618
CNAG_01895	NA	325.442	-0.137	0.126	0.4565
CNAG_01896	NA	2823.367	0.259	0.116	0.08124
CNAG_01897	BDF1	1106.435	-0.315	0.095	0.005791
CNAG_01898	NA	164.948	-0.517	0.168	0.01106
CNAG_01899	NA	338.919	0.266	0.133	0.1273
CNAG_01900	NDX1	292.502	0.153	0.138	0.443
CNAG_01902	NA	471.964	0.222	0.116	0.1473
CNAG_01903	NA	479.965	-0.438	0.119	0.001905
CNAG_01904	NA	358.001	-0.22	0.125	0.1854
CNAG_01905	KSP1	552.922	-0.064	0.111	0.7251
CNAG_01906	NA	191.709	-0.111	0.149	0.6339
CNAG_01907	NA	1128.188	-0.495	0.124	6.657e-4
CNAG_01908	HEM4	60.559	-0.091	0.246	0.8299
CNAG_01909	NA	152.844	-0.187	0.181	0.4818
CNAG_01910	NA	198.712	0.193	0.156	0.3858
CNAG_01911	SEC6	149.227	0.218	0.176	0.386
CNAG_01912	NA	180.067	-0.216	0.182	0.407
CNAG_01913	NA	54.903	0.315	0.256	0.3896
CNAG_01914	NA	385.5	0.241	0.142	0.2032
CNAG_01915	NA	4957.494	-0.364	0.119	0.01159
CNAG_01916	NA	610.404	-0.104	0.119	0.5721
CNAG_01917	NA	73.836	-0.015	0.221	0.9717
CNAG_01918	NA	115.457	-0.074	0.195	0.8243
CNAG_01919	NA	175.988	0.223	0.16	0.3161
CNAG_01920	UBI4	4779.209	0.407	0.104	8.081e-4
CNAG_01921	NA	60.553	-0.761	0.238	0.008221
CNAG_01922	NA	79.951	-0.043	0.215	0.9085
CNAG_01923	NA	1132.699	0.349	0.112	0.009994
CNAG_01924	NA	154.478	0.456	0.173	0.03428
CNAG_01925	NA	33.744	0.885	0.33	0.03098
CNAG_01926	PEX5	137.893	0.138	0.168	0.5925
CNAG_01927	NA	142.242	0.331	0.17	0.1376
CNAG_01928	NA	173.237	-0.169	0.168	0.4971
CNAG_01929	NA	93.02	0.784	0.229	0.004179
CNAG_01930	NA	157.842	-1.078	0.173	1.851e-8
CNAG_01931	NA	27.511	0.226	0.375	0.7078
CNAG_01933	NA	1.348	-1.261	1.604	0.61240000000000006
CNAG_01934	NA	31.944	0.324	0.322	0.4965
CNAG_01936	NA	21.148	2.217	0.466	3.036e-5
CNAG_01937	NA	26.986	1.883	0.415	7.748e-5
CNAG_01938	KIN1	454.753	0.138	0.116	0.409
CNAG_01939	NA	1048.224	-0.228	0.151	0.2707
CNAG_01940	NA	439.502	-0.478	0.128	0.00163
CNAG_01941	NA	208.857	-0.501	0.174	0.01928
CNAG_01942	NA	1302.214	-0.24	0.102	0.06356
CNAG_01943	NA	475.915	-0.372	0.136	0.02714
CNAG_01944	NA	19.783	0.87	0.428	0.1193
CNAG_01946	NA	371.93	-0.565	0.126	1.049e-4
CNAG_01947	NA	40.612	0.973	0.317	0.01154
CNAG_01948	FZC36	245.355	0.263	0.137	0.1466
CNAG_01949	NA	253.617	-1.404	0.144	4.279e-20
CNAG_01950	NA	323.792	-0.022	0.14	0.93
CNAG_01951	NA	15900.627	-0.43	0.09	2.747e-5
CNAG_01952	NA	109.134	-1.207	0.199	4.853e-8
CNAG_01953	NA	50.975	0.22	0.274	0.6046
CNAG_01954	NA	357.586	-1.382	0.164	4.285e-15
CNAG_01955	NA	50.012	-0.524	0.27	0.1402
CNAG_01956	NA	466.824	0.291	0.124	0.06503
CNAG_01957	NA	1124.791	0.194	0.129	0.2713
CNAG_01958	NA	908.345	0.129	0.11	0.4139
CNAG_01959	NA	566.533	-0.558	0.124	8.941e-5
CNAG_01960	NA	3143.073	1.621	0.132	3.5160000000000004e-32
CNAG_01961	NA	1614.299	-0.001	0.106	0.9957
CNAG_01962	NA	227.663	0.309	0.174	0.1827
CNAG_01963	NA	67.391	0.148	0.227	0.6819
CNAG_01964	OPT1	333.005	-0.232	0.124	0.1548
CNAG_01965	NA	21.544	-1.006	0.39	0.03937
CNAG_01969	NA	28.587	0.935	0.346	0.029760000000000002
CNAG_01970	NA	144.306	0.149	0.167	0.5558
CNAG_01971	NA	0	NA	NA	NA
CNAG_01972	TAF10	271.274	0.071	0.144	0.7662
CNAG_01973	ZFC2	706.217	-0.058	0.105	0.7317
CNAG_01974	NA	1136.385	-0.147	0.103	0.3056
CNAG_01975	NA	304.391	-0.137	0.126	0.4576
CNAG_01976	NA	16571.16	-0.334	0.096	0.003526
CNAG_01977	NA	21.22	0.792	0.407	0.1392
CNAG_01978	RCE1	112.934	-0.567	0.19	0.01458
CNAG_01979	NA	282.903	-0.219	0.134	0.2276
CNAG_01980	NA	0.418	1.892	2.855	0.676
CNAG_01981	NA	2248.797	-0.43	0.108	6.767e-4
CNAG_01982	NA	376.038	-0.232	0.131	0.1847
CNAG_01983	RCV1	527.803	0.377	0.122	0.01072
CNAG_01984	TAL1	26167.821	0.016	0.079	0.9085
CNAG_01985	NA	11570.999	0.063	0.116	0.7412
CNAG_01986	NA	279.318	0.104	0.146	0.6481
CNAG_01987	NA	509.422	0.072	0.112	0.685
CNAG_01988	PHY1	259.776	0.011	0.143	0.9688
CNAG_01989	NA	42.122	0.209	0.284	0.6362
CNAG_01990	NA	61207.426	-0.534	0.131	4.954e-4
CNAG_01991	NA	3188.751	-0.105	0.091	0.4244
CNAG_01992	NA	57.649	0.373	0.245	0.2669
CNAG_01993	NA	131.982	-0.228	0.189	0.4002
CNAG_01994	NA	62.201	0.08	0.239	0.8481
CNAG_01995	NA	49.826	-1.073	0.27	6.997e-4
CNAG_01996	NA	176.786	0.003	0.153	0.9911
CNAG_01997	NA	509.686	-0.279	0.133	0.1065
CNAG_01999	NA	128.145	-0.142	0.207	0.6644
CNAG_02000	NA	67.836	0.401	0.254	0.2474
CNAG_02001	INP5203	498.396	0.203	0.117	0.1939
CNAG_02002	NA	1327.9	-0.073	0.124	0.7147
CNAG_02004	NA	741.288	0.176	0.108	0.2316
CNAG_02005	NA	10.745	1.472	0.614	0.05825
CNAG_02006	NA	248.732	0.139	0.162	0.5756
CNAG_02007	ADK1	2798.974	-0.142	0.121	0.4093
CNAG_02008	OVA1	52740.302	-0.361	0.106	0.004675
CNAG_02009	NA	55.586	-0.345	0.26	0.3458
CNAG_02010	NA	99.681	0.22	0.193	0.4275
CNAG_02011	NA	163.037	0.219	0.177	0.3836
CNAG_02012	NA	213.694	0.236	0.147	0.2364
CNAG_02013	NA	145.597	0.896	0.17	3.199e-6
CNAG_02016	NA	2.335	1.112	1.218	0.5464
CNAG_02018	NA	0	NA	NA	NA
CNAG_02020	NA	652.894	0.017	0.117	0.9389
CNAG_02021	NA	743.208	-0.057	0.106	0.7438
CNAG_02022	NA	996.709	-0.081	0.113	0.6477
CNAG_02023	NA	71.208	0.508	0.243	0.1077
CNAG_02024	NA	358.699	-0.226	0.127	0.1818
CNAG_02025	NA	394.688	-0.008	0.124	0.9728
CNAG_02026	NA	142.848	0.924	0.201	6.182e-5
CNAG_02027	NA	100.832	0.102	0.201	0.7602
CNAG_02028	NA	218.57	-0.1	0.144	0.6593
CNAG_02029	WSP1	388.264	-0.094	0.137	0.6647
CNAG_02030	NA	4603.035	-0.118	0.097	0.3962
CNAG_02031	NA	3.293	-0.309	1.123	0.876
CNAG_02032	NA	274.665	-0.255	0.134	0.1495
CNAG_02033	NA	1046.186	0.043	0.113	0.8243
CNAG_02034	BUR6	330.572	-0.552	0.164	0.00489
CNAG_02035	NA	3304.381	-0.154	0.126	0.3927
CNAG_02036	CAS4	2581.697	-0.458	0.095	2.094e-5
CNAG_02037	NA	968.212	-0.345	0.107	0.007517
CNAG_02038	NA	227.838	0.146	0.157	0.5377
CNAG_02039	NA	12.193	-0.075	0.537	0.9394
CNAG_02040	NA	34.885	0.237	0.316	0.6317
CNAG_02041	NA	78.062	-0.125	0.233	0.7428
CNAG_02043	NA	120.4	0.861	0.186	5.266e-5
CNAG_02044	NA	7.052	3.273	1.003	0.006761
CNAG_02045	NA	26.341	1.323	0.386	0.00419
CNAG_02046	PBP1	362.963	0.297	0.142	0.1067
CNAG_02047	NA	213.437	0.342	0.183	0.1575
CNAG_02048	PUT5	1449.063	-1.462	0.096	6.64e-50
CNAG_02049	PUT1	49.245	-1.814	0.309	1.531e-7
CNAG_02050	QDR1	175.525	-0.017	0.164	0.9567
CNAG_02051	NA	282.52	-0.497	0.14	0.002949
CNAG_02052	NA	18.502	1.051	0.441	0.05995
CNAG_02053	NA	5.551	1.025	0.775	0.348
CNAG_02054	NA	1269.942	-0.622	0.093	1.257e-9
CNAG_02055	NA	168.614	0.114	0.169	0.6692
CNAG_02056	NA	152.55	0.38	0.177	0.09673
CNAG_02057	URE6	87.655	0.595	0.215	0.02537
CNAG_02058	NA	142.352	0.471	0.215	0.08825
CNAG_02059	NA	281.379	-0.138	0.134	0.4834
CNAG_02060	NA	378.789	-0.52	0.125	3.38e-4
CNAG_02062	NA	76.732	0.312	0.216	0.2961
CNAG_02063	NA	253.006	-0.124	0.139	0.5597
CNAG_02064	NA	484.523	-0.331	0.129	0.03975
CNAG_02065	NA	176.266	-0.175	0.153	0.4245
CNAG_02066	FZC13	28.518	0.611	0.363	0.2093
CNAG_02067	NA	760.639	-0.264	0.107	0.05047
CNAG_02068	NA	457.694	0.062	0.126	0.7663
CNAG_02069	NA	101.387	0.001	0.198	0.9979
CNAG_02070	NA	561.831	0.347	0.109	0.008516
CNAG_02071	BNI4	1095.891	-0.376	0.096	8.916e-4
CNAG_02072	NA	306.003	0.222	0.136	0.2276
CNAG_02073	NA	142.756	0.232	0.166	0.3141
CNAG_02074	NA	757.384	-0.164	0.116	0.3081
CNAG_02075	NA	160.949	0.201	0.168	0.4015
CNAG_02076	NA	566.981	-0.563	0.122	5.749e-5
CNAG_02077	NA	194.657	-0.275	0.159	0.197
CNAG_02078	NA	533.42	0.212	0.12	0.1847
CNAG_02079	NA	299.591	0.255	0.143	0.1818
CNAG_02080	NA	178.576	-0.171	0.154	0.4415
CNAG_02081	NA	276.243	-0.135	0.144	0.5328
CNAG_02082	NA	505.422	-0.156	0.127	0.3883
CNAG_02083	SIT2	111.428	-1.426	0.204	1.771e-10
CNAG_02084	ERG20	1386.306	-0.309	0.092	0.005422
CNAG_02085	HST302	120.753	-0.213	0.191	0.4398
CNAG_02086	NA	667.287	-0.226	0.109	0.1088
CNAG_02087	NA	27.138	0.552	0.357	0.2578
CNAG_02088	NA	666.246	0.127	0.111	0.4283
CNAG_02089	NA	259.092	0.327	0.171	0.1454
CNAG_02090	GPA3	151.887	0.058	0.179	0.8532
CNAG_02091	NAP1	6761.636	-0.158	0.085	0.1566
CNAG_02092	NA	457.594	-0.032	0.115	0.8751
CNAG_02093	NA	593.869	0.195	0.125	0.2522
CNAG_02094	NA	596.048	0.099	0.11	0.555
CNAG_02095	NA	871.77	-0.33	0.105	0.009298
CNAG_02096	NA	152.177	0.124	0.194	0.6872
CNAG_02097	NA	359.816	0.3	0.126	0.05953
CNAG_02099	FAS1	6882.942	0.288	0.111	0.0375
CNAG_02100	FAS2	7989.666	0.035	0.103	0.8415
CNAG_02101	NA	153.207	0.051	0.162	0.8564
CNAG_02102	NA	105.172	0.65	0.203	0.008191
CNAG_02103	NA	77.269	0.339	0.228	0.2775
CNAG_02104	SFH5	169.603	0.072	0.158	0.7872
CNAG_02105	NA	204.926	0.29	0.146	0.1304
CNAG_02106	NA	1110.817	0.056	0.097	0.7233
CNAG_02107	NA	156.207	0.22	0.176	0.3783
CNAG_02108	NA	188.926	0.347	0.163	0.09934
CNAG_02109	INP5201	428.292	0.006	0.12	0.9783
CNAG_02110	NA	413.717	-0.08	0.131	0.7065
CNAG_02111	NA	86.142	0.161	0.233	0.6601
CNAG_02112	NA	95.728	-0.256	0.216	0.4085
CNAG_02113	NA	1484.773	0.014	0.096	0.9363
CNAG_02114	NA	2020.509	-0.458	0.103	1.068e-4
CNAG_02115	NHP6B02	695.96	-0.326	0.105	0.01033
CNAG_02116	NA	252.885	0.078	0.144	0.74
CNAG_02117	NA	460.88	0.105	0.113	0.5377
CNAG_02118	NA	6.077	1.501	0.773	0.1394
CNAG_02119	NA	316.761	-0.096	0.131	0.6359
CNAG_02120	NA	837.912	-0.027	0.119	0.8955
CNAG_02121	NA	212.622	0.578	0.15	0.001011
CNAG_02122	NA	764.045	0.151	0.109	0.3226
CNAG_02123	NA	210.429	0.192	0.146	0.3525
CNAG_02124	NA	97.96	-0.312	0.193	0.2331
CNAG_02125	NA	96.642	0.214	0.199	0.4596
CNAG_02126	NA	2367.414	0.187	0.088	0.09767
CNAG_02127	NA	389.028	-0.046	0.128	0.8362
CNAG_02128	NA	2181.29	-0.457	0.099	5.902e-5
CNAG_02129	NA	680.465	0.628	0.142	1.235e-4
CNAG_02130	NSR1	801.927	0.034	0.103	0.8512
CNAG_02131	ISA1	287.853	-0.13	0.152	0.5767
CNAG_02132	NA	207.449	-0.562	0.152	0.001752
CNAG_02133	SOL3	1428.278	0.474	0.096	1.319e-5
CNAG_02134	RSC8	940.524	-0.215	0.102	0.103
CNAG_02135	NA	61.109	0.405	0.251	0.2331
CNAG_02136	NA	1384.191	-0.092	0.104	0.5636
CNAG_02137	NA	234.143	-0.183	0.148	0.3864
CNAG_02138	NA	239.185	-0.182	0.143	0.3726
CNAG_02139	NA	306.388	-0.128	0.136	0.5314
CNAG_02140	NA	1129.742	-0.096	0.104	0.5373
CNAG_02141	NA	104.895	-0.622	0.19	0.006497
CNAG_02143	NA	91.621	0.519	0.204	0.04232
CNAG_02144	NA	32657.823	-0.525	0.096	1.144e-6
CNAG_02145	NA	1406.35	-0.004	0.093	0.9799
CNAG_02146	NA	0.82	2.867	1.984	0.296
CNAG_02147	NA	142.659	-0.1	0.171	0.7188
CNAG_02148	NA	1822.001	0.264	0.095	0.02436
CNAG_02149	NA	458.134	0.239	0.12	0.1293
CNAG_02150	NA	30.951	0.403	0.342	0.4114
CNAG_02151	NA	354.056	-0.251	0.163	0.2579
CNAG_02152	NA	149.213	0.167	0.175	0.5242
CNAG_02153	TUP1	623.944	-0.17	0.114	0.2773
CNAG_02154	NA	280.413	0.08	0.135	0.7126
CNAG_02155	NA	0.613	-1.585	2.318	0.6653
CNAG_02156	NA	499.549	-0.011	0.144	0.9669
CNAG_02157	NA	69.316	-0.205	0.231	0.5614
CNAG_02159	NA	254.39	-0.185	0.163	0.4307
CNAG_02160	NA	55.968	0.305	0.256	0.4068
CNAG_02161	ASP1	375.533	-0.199	0.128	0.2534
CNAG_02162	NA	715.418	0.026	0.108	0.8912
CNAG_02163	NA	266.629	0.231	0.166	0.317
CNAG_02164	NA	2160.054	0.583	0.102	3.049e-7
CNAG_02165	NA	204.12	0.315	0.149	0.1042
CNAG_02166	NA	1463.949	-0.138	0.098	0.312
CNAG_02167	NA	434.551	0.503	0.124	5.041e-4
CNAG_02168	NA	182.949	0.22	0.154	0.3023
CNAG_02169	NA	37.167	0.257	0.307	0.5876
CNAG_02170	NA	54.275	-0.171	0.261	0.6788
CNAG_02171	NA	129.453	-0.23	0.18	0.3704
CNAG_02172	NA	238.348	0.061	0.143	0.8019
CNAG_02173	NA	121.202	0.494	0.187	0.03356
CNAG_02174	NA	337.447	-0.096	0.13	0.6347
CNAG_02175	NA	5.968	-0.382	0.713	0.7438
CNAG_02176	NA	202.403	0.153	0.148	0.4826
CNAG_02177	PPH22	898.262	-0.228	0.097	0.06498
CNAG_02178	NA	267.405	0.067	0.14	0.7754
CNAG_02179	NA	326.137	0.272	0.133	0.1164
CNAG_02180	NA	556.444	0.077	0.121	0.6871
CNAG_02181	NA	543.892	0.275	0.112	0.05079
CNAG_02182	GRE2	4084.268	-0.128	0.122	0.474
CNAG_02183	NA	736.547	-0.172	0.102	0.2093
CNAG_02184	NA	10.409	0.141	0.571	0.8876
CNAG_02185	NA	402.898	-0.175	0.132	0.3465
CNAG_02186	NA	134.208	-0.4	0.17	0.06412
CNAG_02187	NA	175.615	0.214	0.167	0.3701
CNAG_02188	NA	146.331	-0.2	0.167	0.4021
